Stock Price,Equity,Portfolio,Buy Threshold,Sell Threshold
148.383,23.9252,10,141.665,156.577
149.25,23.9252,10,141.665,156.577
149.135,23.9252,10,141.665,156.577
148.49,23.9252,10,141.665,156.577
148.633,23.9252,10,141.665,156.577
148.373,23.9252,10,141.665,156.577
146.929,23.9252,10,141.665,156.577
145.639,23.9252,10,139.244,153.901
144.457,23.9252,10,139.244,153.901
145.813,23.9252,10,139.244,153.901
145.912,23.9252,10,139.244,153.901
144.769,23.9252,10,139.244,153.901
144.706,23.9252,10,139.244,153.901
146.076,23.9252,10,139.244,153.901
145.065,23.9252,10,139.244,153.901
144.483,23.9252,10,139.244,153.901
145.739,23.9252,10,139.244,153.901
144.787,23.9252,10,139.244,153.901
144.114,23.9252,10,139.244,153.901
143.027,23.9252,10,139.244,153.901
143.477,23.9252,10,139.244,153.901
143.121,23.9252,10,139.244,153.901
144.205,23.9252,10,139.003,153.634
145.411,23.9252,10,139.003,153.634
146.499,23.9252,10,139.003,153.634
145.247,23.9252,10,139.003,153.634
145.193,23.9252,10,139.003,153.634
143.986,23.9252,10,139.003,153.634
143.424,23.9252,10,139.003,153.634
144.772,23.9252,10,139.003,153.634
146.168,23.9252,10,139.003,153.634
144.855,23.9252,10,139.003,153.634
144.498,23.9252,10,139.003,153.634
145.3,23.9252,10,139.003,153.634
144.404,23.9252,10,139.003,153.634
145.614,23.9252,10,139.003,153.634
146.035,23.9252,10,139.003,153.634
145.786,23.9252,10,137.649,152.138
145.346,23.9252,10,137.649,152.138
145.649,23.9252,10,137.649,152.138
146.055,23.9252,10,137.649,152.138
146.124,23.9252,10,137.649,152.138
145.53,23.9252,10,137.649,152.138
146.644,23.9252,10,137.649,152.138
145.707,23.9252,10,137.649,152.138
146.95,23.9252,10,137.649,152.138
148.092,23.9252,10,137.649,152.138
148.53,23.9252,10,137.649,152.138
150.008,23.9252,10,137.649,152.138
149.899,23.9252,10,137.649,152.138
149.316,23.9252,10,137.649,152.138
148.032,23.9252,10,137.649,152.138
147.383,23.9252,10,138.804,153.415
146.874,23.9252,10,138.804,153.415
146.298,23.9252,10,138.804,153.415
146.471,23.9252,10,138.804,153.415
146.238,23.9252,10,138.804,153.415
145.695,23.9252,10,138.804,153.415
146.572,23.9252,10,138.804,153.415
148.024,23.9252,10,138.804,153.415
148.417,23.9252,10,138.804,153.415
148.578,23.9252,10,138.804,153.415
149.801,23.9252,10,138.804,153.415
151.156,23.9252,10,138.804,153.415
151.856,23.9252,10,138.804,153.415
150.992,23.9252,10,138.804,153.415
151.664,23.9252,10,138.804,153.415
150.66,23.9252,10,140.4,155.179
151.919,23.9252,10,140.4,155.179
150.628,23.9252,10,140.4,155.179
149.891,23.9252,10,140.4,155.179
151.053,23.9252,10,140.4,155.179
151.974,23.9252,10,140.4,155.179
153.366,23.9252,10,140.4,155.179
154.055,23.9252,10,140.4,155.179
154.508,23.9252,10,140.4,155.179
153.013,23.9252,10,140.4,155.179
153.839,23.9252,10,140.4,155.179
152.38,23.9252,10,140.4,155.179
153.887,23.9252,10,140.4,155.179
152.368,23.9252,10,140.4,155.179
152.743,23.9252,10,140.4,155.179
152.655,23.9252,10,142.89,157.931
151.595,23.9252,10,142.89,157.931
150.093,23.9252,10,142.89,157.931
149.261,23.9252,10,142.89,157.931
150.389,23.9252,10,142.89,157.931
150.499,23.9252,10,142.89,157.931
151.54,23.9252,10,142.89,157.931
150.757,23.9252,10,142.89,157.931
150.058,23.9252,10,142.89,157.931
150.836,23.9252,10,142.89,157.931
150.35,23.9252,10,142.89,157.931
151.335,23.9252,10,142.89,157.931
152.342,23.9252,10,142.89,157.931
151.213,23.9252,10,142.89,157.931
152.111,23.9252,10,142.89,157.931
151.86,23.9252,10,144.125,159.296
150.616,23.9252,10,144.125,159.296
150.647,23.9252,10,144.125,159.296
151.272,23.9252,10,144.125,159.296
152.268,23.9252,10,144.125,159.296
151.64,23.9252,10,144.125,159.296
152.545,23.9252,10,144.125,159.296
151.279,23.9252,10,144.125,159.296
150.652,23.9252,10,144.125,159.296
150.635,23.9252,10,144.125,159.296
149.299,23.9252,10,144.125,159.296
149.218,23.9252,10,144.125,159.296
149.181,23.9252,10,144.125,159.296
148.424,23.9252,10,144.125,159.296
148.929,23.9252,10,144.125,159.296
148.48,23.9252,10,143.244,158.322
148.471,23.9252,10,143.244,158.322
149.327,23.9252,10,143.244,158.322
149.893,23.9252,10,143.244,158.322
149.978,23.9252,10,143.244,158.322
150.06,23.9252,10,143.244,158.322
151.085,23.9252,10,143.244,158.322
151.9,23.9252,10,143.244,158.322
152.645,23.9252,10,143.244,158.322
151.268,23.9252,10,143.244,158.322
150.023,23.9252,10,143.244,158.322
149.362,23.9252,10,143.244,158.322
150.111,23.9252,10,143.244,158.322
150.787,23.9252,10,143.244,158.322
149.389,23.9252,10,143.244,158.322
149.679,23.9252,10,142.856,157.893
149.229,23.9252,10,142.856,157.893
148.563,23.9252,10,142.856,157.893
148.003,23.9252,10,142.856,157.893
147.371,23.9252,10,142.856,157.893
147.831,23.9252,10,142.856,157.893
147.722,23.9252,10,142.856,157.893
146.667,23.9252,10,142.856,157.893
145.593,23.9252,10,142.856,157.893
145.806,23.9252,10,142.856,157.893
145.079,23.9252,10,142.856,157.893
143.711,23.9252,10,142.856,157.893
143.968,23.9252,10,142.856,157.893
144.745,23.9252,10,142.856,157.893
143.302,23.9252,10,142.856,157.893
142.896,23.9252,10,140.918,155.752
142.983,23.9252,10,140.918,155.752
142.861,23.9252,10,140.918,155.752
141.572,23.9252,10,140.918,155.752
140.199,23.9252,10,140.918,155.752
140.397,23.9252,10,140.918,155.752
140.416,23.9252,10,140.918,155.752
140.718,23.9252,10,140.918,155.752
140.538,23.9252,10,140.918,155.752
139.817,23.9252,10,140.918,155.752
140.264,23.9252,10,140.918,155.752
139.359,23.9252,10,140.918,155.752
140.642,23.9252,10,140.918,155.752
141.91,23.9252,10,140.918,155.752
142.074,23.9252,10,140.918,155.752
142.417,23.9252,10,136.607,150.987
143.318,23.9252,10,136.607,150.987
144.055,23.9252,10,136.607,150.987
142.731,23.9252,10,136.607,150.987
144.143,23.9252,10,136.607,150.987
144.105,23.9252,10,136.607,150.987
143.203,23.9252,10,136.607,150.987
144.31,23.9252,10,136.607,150.987
145.378,23.9252,10,136.607,150.987
144.982,23.9252,10,136.607,150.987
145.607,23.9252,10,136.607,150.987
145.549,23.9252,10,136.607,150.987
146.853,23.9252,10,136.607,150.987
147.704,23.9252,10,136.607,150.987
148.253,23.9252,10,136.607,150.987
149.569,23.9252,10,135.826,150.124
148.596,23.9252,10,135.826,150.124
148.493,23.9252,10,135.826,150.124
147.936,23.9252,10,135.826,150.124
147.456,23.9252,10,135.826,150.124
147.51,23.9252,10,135.826,150.124
146.411,23.9252,10,135.826,150.124
146.16,23.9252,10,135.826,150.124
145.275,23.9252,10,135.826,150.124
144.785,23.9252,10,135.826,150.124
145.226,23.9252,10,135.826,150.124
145.032,23.9252,10,135.826,150.124
143.62,23.9252,10,135.826,150.124
143.628,23.9252,10,135.826,150.124
142.927,23.9252,10,135.826,150.124
142.751,23.9252,10,138.232,152.783
143.605,23.9252,10,138.232,152.783
142.55,23.9252,10,138.232,152.783
141.474,23.9252,10,138.232,152.783
141.775,23.9252,10,138.232,152.783
142.348,23.9252,10,138.232,152.783
143.696,23.9252,10,138.232,152.783
144.051,23.9252,10,138.232,152.783
143.923,23.9252,10,138.232,152.783
143.931,23.9252,10,138.232,152.783
142.818,23.9252,10,138.232,152.783
143.361,23.9252,10,138.232,152.783
142.86,23.9252,10,138.232,152.783
144.05,23.9252,10,138.232,152.783
144.345,23.9252,10,138.232,152.783
144.305,23.9252,10,137.439,151.906
145.604,23.9252,10,137.439,151.906
146.365,23.9252,10,137.439,151.906
145.372,23.9252,10,137.439,151.906
144.195,23.9252,10,137.439,151.906
143.632,23.9252,10,137.439,151.906
144.899,23.9252,10,137.439,151.906
143.561,23.9252,10,137.439,151.906
143.592,23.9252,10,137.439,151.906
144.353,23.9252,10,137.439,151.906
144.435,23.9252,10,137.439,151.906
145.16,23.9252,10,137.439,151.906
145.643,23.9252,10,137.439,151.906
146.528,23.9252,10,137.439,151.906
146.239,23.9252,10,137.439,151.906
146.396,23.9252,10,136.845,151.25
147.582,23.9252,10,136.845,151.25
148.414,23.9252,10,136.845,151.25
148.098,23.9252,10,136.845,151.25
147.514,23.9252,10,136.845,151.25
147.843,23.9252,10,136.845,151.25
146.694,23.9252,10,136.845,151.25
146.545,23.9252,10,136.845,151.25
146.231,23.9252,10,136.845,151.25
144.88,23.9252,10,136.845,151.25
144.188,23.9252,10,136.845,151.25
143.981,23.9252,10,136.845,151.25
145.068,23.9252,10,136.845,151.25
145.737,23.9252,10,136.845,151.25
146.186,23.9252,10,136.845,151.25
147.317,23.9252,10,138.359,152.923
146.66,23.9252,10,138.359,152.923
145.842,23.9252,10,138.359,152.923
144.625,23.9252,10,138.359,152.923
144.6,23.9252,10,138.359,152.923
144.498,23.9252,10,138.359,152.923
144.992,23.9252,10,138.359,152.923
143.951,23.9252,10,138.359,152.923
144.274,23.9252,10,138.359,152.923
143.837,23.9252,10,138.359,152.923
144.495,23.9252,10,138.359,152.923
143.204,23.9252,10,138.359,152.923
142,23.9252,10,138.359,152.923
142.835,23.9252,10,138.359,152.923
141.55,23.9252,10,138.359,152.923
140.629,23.9252,10,138.068,152.601
140.218,23.9252,10,138.068,152.601
140.124,23.9252,10,138.068,152.601
141.522,23.9252,10,138.068,152.601
141.163,23.9252,10,138.068,152.601
141.797,23.9252,10,138.068,152.601
142.925,23.9252,10,138.068,152.601
143.831,23.9252,10,138.068,152.601
144.147,23.9252,10,138.068,152.601
145.482,23.9252,10,138.068,152.601
145.758,23.9252,10,138.068,152.601
145.442,23.9252,10,138.068,152.601
145.742,23.9252,10,138.068,152.601
144.295,23.9252,10,138.068,152.601
144.412,23.9252,10,138.068,152.601
144.789,23.9252,10,136.552,150.926
143.36,23.9252,10,136.552,150.926
142.25,23.9252,10,136.552,150.926
141.512,23.9252,10,136.552,150.926
140.665,23.9252,10,136.552,150.926
141.57,23.9252,10,136.552,150.926
141.929,23.9252,10,136.552,150.926
141.419,23.9252,10,136.552,150.926
142.037,23.9252,10,136.552,150.926
142.173,23.9252,10,136.552,150.926
143.12,23.9252,10,136.552,150.926
143.184,23.9252,10,136.552,150.926
143.011,23.9252,10,136.552,150.926
141.994,23.9252,10,136.552,150.926
143.116,23.9252,10,136.552,150.926
142.669,23.9252,10,135.648,149.927
142.832,23.9252,10,135.648,149.927
143.369,23.9252,10,135.648,149.927
142.25,23.9252,10,135.648,149.927
141.213,23.9252,10,135.648,149.927
140.75,23.9252,10,135.648,149.927
141.28,23.9252,10,135.648,149.927
141.031,23.9252,10,135.648,149.927
141.988,23.9252,10,135.648,149.927
141.081,23.9252,10,135.648,149.927
140.652,23.9252,10,135.648,149.927
140.417,23.9252,10,135.648,149.927
139.129,23.9252,10,135.648,149.927
140.431,23.9252,10,135.648,149.927
140.213,23.9252,10,135.648,149.927
138.907,23.9252,10,134.755,148.94
138.327,23.9252,10,134.755,148.94
138.658,23.9252,10,134.755,148.94
138.236,23.9252,10,134.755,148.94
137.407,23.9252,10,134.755,148.94
137.625,23.9252,10,134.755,148.94
138.861,23.9252,10,134.755,148.94
138.245,23.9252,10,134.755,148.94
139.614,23.9252,10,134.755,148.94
140.003,23.9252,10,134.755,148.94
138.959,23.9252,10,134.755,148.94
137.579,23.9252,10,134.755,148.94
137.971,23.9252,10,134.755,148.94
137.947,23.9252,10,134.755,148.94
138.756,23.9252,10,134.755,148.94
140.013,23.9252,10,132.886,146.874
140.464,23.9252,10,132.886,146.874
140.537,23.9252,10,132.886,146.874
139.866,23.9252,10,132.886,146.874
140.119,23.9252,10,132.886,146.874
139.464,23.9252,10,132.886,146.874
139.167,23.9252,10,132.886,146.874
139.162,23.9252,10,132.886,146.874
139.693,23.9252,10,132.886,146.874
139.703,23.9252,10,132.886,146.874
140.375,23.9252,10,132.886,146.874
141.314,23.9252,10,132.886,146.874
141.031,23.9252,10,132.886,146.874
140.803,23.9252,10,132.886,146.874
141.848,23.9252,10,132.886,146.874
142.738,23.9252,10,132.387,146.323
142.148,23.9252,10,132.387,146.323
143.011,23.9252,10,132.387,146.323
143.101,23.9252,10,132.387,146.323
143.937,23.9252,10,132.387,146.323
145.079,23.9252,10,132.387,146.323
146.048,23.9252,10,132.387,146.323
146.439,1488.31,0,132.387,146.323
146.869,1488.31,0,132.387,146.323
147.904,1488.31,0,132.387,146.323
146.481,1488.31,0,132.387,146.323
145.051,1488.31,0,132.387,146.323
145.088,1488.31,0,132.387,146.323
146.036,1488.31,0,132.387,146.323
145.238,1488.31,0,132.387,146.323
146.217,1488.31,0,135.493,149.755
146.783,1488.31,0,135.493,149.755
147.828,1488.31,0,135.493,149.755
148.187,1488.31,0,135.493,149.755
147.231,1488.31,0,135.493,149.755
146.52,1488.31,0,135.493,149.755
145.134,1488.31,0,135.493,149.755
145.671,1488.31,0,135.493,149.755
145.071,1488.31,0,135.493,149.755
144.536,1488.31,0,135.493,149.755
144.291,1488.31,0,135.493,149.755
143.607,1488.31,0,135.493,149.755
144.003,1488.31,0,135.493,149.755
142.965,1488.31,0,135.493,149.755
144.189,1488.31,0,135.493,149.755
142.894,1488.31,0,137.984,152.509
141.656,1488.31,0,137.984,152.509
141.428,1488.31,0,137.984,152.509
141.811,1488.31,0,137.984,152.509
141.872,1488.31,0,137.984,152.509
140.492,1488.31,0,137.984,152.509
141.158,1488.31,0,137.984,152.509
141.933,1488.31,0,137.984,152.509
141.402,1488.31,0,137.984,152.509
142.58,1488.31,0,137.984,152.509
143.962,1488.31,0,137.984,152.509
145.088,1488.31,0,137.984,152.509
145.522,1488.31,0,137.984,152.509
146.122,1488.31,0,137.984,152.509
146.715,1488.31,0,137.984,152.509
148.148,1488.31,0,137.018,151.44
147.15,1488.31,0,137.018,151.44
146.799,1488.31,0,137.018,151.44
147.215,1488.31,0,137.018,151.44
146.54,1488.31,0,137.018,151.44
146.755,1488.31,0,137.018,151.44
145.412,1488.31,0,137.018,151.44
144.265,1488.31,0,137.018,151.44
144.026,1488.31,0,137.018,151.44
144.793,1488.31,0,137.018,151.44
144.033,1488.31,0,137.018,151.44
143.498,1488.31,0,137.018,151.44
142.709,1488.31,0,137.018,151.44
143.361,1488.31,0,137.018,151.44
142.894,1488.31,0,137.018,151.44
142.327,1488.31,0,136.871,151.278
141.891,1488.31,0,136.871,151.278
142.149,1488.31,0,136.871,151.278
142.9,1488.31,0,136.871,151.278
142.576,1488.31,0,136.871,151.278
142.279,1488.31,0,136.871,151.278
141.539,1488.31,0,136.871,151.278
142.496,1488.31,0,136.871,151.278
142.839,1488.31,0,136.871,151.278
142.847,1488.31,0,136.871,151.278
144.161,1488.31,0,136.871,151.278
143.274,1488.31,0,136.871,151.278
142.014,1488.31,0,136.871,151.278
142.52,1488.31,0,136.871,151.278
141.988,1488.31,0,136.871,151.278
140.861,1488.31,0,136.654,151.039
140.374,1488.31,0,136.654,151.039
141.5,1488.31,0,136.654,151.039
141.115,1488.31,0,136.654,151.039
141.337,1488.31,0,136.654,151.039
142.381,1488.31,0,136.654,151.039
143.278,1488.31,0,136.654,151.039
143.616,1488.31,0,136.654,151.039
143.397,1488.31,0,136.654,151.039
143.31,1488.31,0,136.654,151.039
142.624,1488.31,0,136.654,151.039
141.712,1488.31,0,136.654,151.039
140.544,1488.31,0,136.654,151.039
141.77,1488.31,0,136.654,151.039
141.936,1488.31,0,136.654,151.039
140.537,1488.31,0,135.139,149.365
140.392,1488.31,0,135.139,149.365
141.62,1488.31,0,135.139,149.365
140.367,1488.31,0,135.139,149.365
141.528,1488.31,0,135.139,149.365
140.362,1488.31,0,135.139,149.365
139.58,1488.31,0,135.139,149.365
140.188,1488.31,0,135.139,149.365
138.812,1488.31,0,135.139,149.365
138.708,1488.31,0,135.139,149.365
138.304,1488.31,0,135.139,149.365
137.252,1488.31,0,135.139,149.365
136.78,1488.31,0,135.139,149.365
135.73,1488.31,0,135.139,149.365
134.911,4.28821,11,135.139,149.365
134.258,4.28821,11,133.47,147.519
135.161,4.28821,11,133.47,147.519
134.774,4.28821,11,133.47,147.519
134.555,4.28821,11,133.47,147.519
134.937,4.28821,11,133.47,147.519
135.448,4.28821,11,133.47,147.519
134.324,4.28821,11,133.47,147.519
133.085,4.28821,11,133.47,147.519
134.267,4.28821,11,133.47,147.519
133.664,4.28821,11,133.47,147.519
134.987,4.28821,11,133.47,147.519
134.471,4.28821,11,133.47,147.519
133.652,4.28821,11,133.47,147.519
133.13,4.28821,11,133.47,147.519
133.623,4.28821,11,133.47,147.519
132.698,4.28821,11,129.814,143.479
132.124,4.28821,11,129.814,143.479
132.086,4.28821,11,129.814,143.479
132.427,4.28821,11,129.814,143.479
131.869,4.28821,11,129.814,143.479
130.719,4.28821,11,129.814,143.479
129.555,4.28821,11,129.814,143.479
129.695,4.28821,11,129.814,143.479
130.733,4.28821,11,129.814,143.479
129.787,4.28821,11,129.814,143.479
129.338,4.28821,11,129.814,143.479
129.86,4.28821,11,129.814,143.479
130.402,4.28821,11,129.814,143.479
130.21,4.28821,11,129.814,143.479
130.456,4.28821,11,129.814,143.479
129.209,4.28821,11,125.916,139.17
129.306,4.28821,11,125.916,139.17
128.834,4.28821,11,125.916,139.17
128.596,4.28821,11,125.916,139.17
128.414,4.28821,11,125.916,139.17
128.934,4.28821,11,125.916,139.17
127.98,4.28821,11,125.916,139.17
126.984,4.28821,11,125.916,139.17
126.675,4.28821,11,125.916,139.17
127.171,4.28821,11,125.916,139.17
126.497,4.28821,11,125.916,139.17
125.266,4.28821,11,125.916,139.17
125.596,4.28821,11,125.916,139.17
125.434,4.28821,11,125.916,139.17
124.382,4.28821,11,125.916,139.17
124.524,4.28821,11,122.589,135.493
124.181,4.28821,11,122.589,135.493
125,4.28821,11,122.589,135.493
125.378,4.28821,11,122.589,135.493
124.333,4.28821,11,122.589,135.493
123.724,4.28821,11,122.589,135.493
123.508,4.28821,11,122.589,135.493
124.007,4.28821,11,122.589,135.493
124.728,4.28821,11,122.589,135.493
124.028,4.28821,11,122.589,135.493
124.767,4.28821,11,122.589,135.493
124.935,4.28821,11,122.589,135.493
125.745,4.28821,11,122.589,135.493
125.514,4.28821,11,122.589,135.493
126.393,4.28821,11,122.589,135.493
127.377,4.28821,11,119.701,132.301
128.007,4.28821,11,119.701,132.301
129.078,4.28821,11,119.701,132.301
129.991,4.28821,11,119.701,132.301
130.136,4.28821,11,119.701,132.301
130.048,4.28821,11,119.701,132.301
130.757,4.28821,11,119.701,132.301
129.488,4.28821,11,119.701,132.301
130.393,4.28821,11,119.701,132.301
130.799,4.28821,11,119.701,132.301
131.2,4.28821,11,119.701,132.301
132.072,4.28821,11,119.701,132.301
132.427,1460.99,0,119.701,132.301
132.358,1460.99,0,119.701,132.301
131.56,1460.99,0,119.701,132.301
131.419,1460.99,0,121.171,133.926
131.676,1460.99,0,121.171,133.926
131.842,1460.99,0,121.171,133.926
132.318,1460.99,0,121.171,133.926
133.184,1460.99,0,121.171,133.926
133.933,1460.99,0,121.171,133.926
133.013,1460.99,0,121.171,133.926
132.026,1460.99,0,121.171,133.926
131.978,1460.99,0,121.171,133.926
131.585,1460.99,0,121.171,133.926
131.53,1460.99,0,121.171,133.926
131.879,1460.99,0,121.171,133.926
131.921,1460.99,0,121.171,133.926
132.936,1460.99,0,121.171,133.926
133.061,1460.99,0,121.171,133.926
132.032,1460.99,0,124.766,137.9
132.21,1460.99,0,124.766,137.9
130.906,1460.99,0,124.766,137.9
131.888,1460.99,0,124.766,137.9
133.089,1460.99,0,124.766,137.9
133.955,1460.99,0,124.766,137.9
132.854,1460.99,0,124.766,137.9
133.589,1460.99,0,124.766,137.9
133.712,1460.99,0,124.766,137.9
134.187,1460.99,0,124.766,137.9
134.085,1460.99,0,124.766,137.9
135.135,1460.99,0,124.766,137.9
135.588,1460.99,0,124.766,137.9
134.458,1460.99,0,124.766,137.9
133.925,1460.99,0,124.766,137.9
133.687,1460.99,0,126.221,139.507
132.606,1460.99,0,126.221,139.507
131.307,1460.99,0,126.221,139.507
131.393,1460.99,0,126.221,139.507
130.671,1460.99,0,126.221,139.507
130.405,1460.99,0,126.221,139.507
131.542,1460.99,0,126.221,139.507
131.325,1460.99,0,126.221,139.507
132.264,1460.99,0,126.221,139.507
133.49,1460.99,0,126.221,139.507
133.028,1460.99,0,126.221,139.507
132.421,1460.99,0,126.221,139.507
133.201,1460.99,0,126.221,139.507
132.187,1460.99,0,126.221,139.507
131.43,1460.99,0,126.221,139.507
132.483,1460.99,0,126.115,139.39
133.651,1460.99,0,126.115,139.39
134.804,1460.99,0,126.115,139.39
135.875,1460.99,0,126.115,139.39
135.919,1460.99,0,126.115,139.39
136.822,1460.99,0,126.115,139.39
135.648,1460.99,0,126.115,139.39
136.352,1460.99,0,126.115,139.39
135.52,1460.99,0,126.115,139.39
136.649,1460.99,0,126.115,139.39
137.62,1460.99,0,126.115,139.39
137.885,1460.99,0,126.115,139.39
136.614,1460.99,0,126.115,139.39
135.69,1460.99,0,126.115,139.39
135.401,1460.99,0,126.115,139.39
135.876,1460.99,0,127.233,140.626
135.614,1460.99,0,127.233,140.626
135.557,1460.99,0,127.233,140.626
136.798,1460.99,0,127.233,140.626
137.226,1460.99,0,127.233,140.626
138.459,1460.99,0,127.233,140.626
137.277,1460.99,0,127.233,140.626
136.253,1460.99,0,127.233,140.626
137.339,1460.99,0,127.233,140.626
138.007,1460.99,0,127.233,140.626
138.909,1460.99,0,127.233,140.626
138.195,1460.99,0,127.233,140.626
137.103,1460.99,0,127.233,140.626
137.754,1460.99,0,127.233,140.626
137.86,1460.99,0,127.233,140.626
137.2,1460.99,0,129.68,143.331
136.942,1460.99,0,129.68,143.331
135.891,1460.99,0,129.68,143.331
134.972,1460.99,0,129.68,143.331
134.279,1460.99,0,129.68,143.331
133.145,1460.99,0,129.68,143.331
132.59,1460.99,0,129.68,143.331
132.449,1460.99,0,129.68,143.331
131.572,1460.99,0,129.68,143.331
132.048,1460.99,0,129.68,143.331
